seconds,ABP,vent_RR,vent_rel_vt
6.570705890655518,73.75,10,10
6.5787060260772705,73.0,10,10
6.586705923080444,72.25,10,10
6.594706058502197,71.5,10,10
6.602705955505371,70.75,10,10
6.610706090927124,70.0,10,10
6.618705987930298,69.25,10,10
6.626705884933472,68.5625,10,10
6.634706020355225,67.8125,10,10
6.642705917358398,67.125,10,10
6.650706052780151,66.375,10,10
6.658705949783325,65.6875,10,10
6.666706085205078,64.9375,10,10
6.674705982208252,64.25,10,10
6.682706117630005,63.5625,10,10
6.690706014633179,62.875,10,10
6.6987059116363525,62.25,10,10
6.7067060470581055,61.625,10,10
6.714705944061279,61.0,10,10
6.722706079483032,60.4375,10,10
6.730705976486206,59.9375,10,10
6.738706111907959,59.4375,10,10
6.746706008911133,58.9375,10,10
6.754705905914307,58.5,10,10
6.76270604133606,58.0625,10,10
6.770705938339233,57.6875,10,10
6.778706073760986,57.3125,10,10
6.78670597076416,56.9375,10,10
6.794706106185913,56.625,10,10
6.802706003189087,56.3125,10,10
6.810705900192261,56.0625,10,10
6.818706035614014,55.75,10,10
6.8267059326171875,55.5,10,10
6.83470606803894,55.25,10,10
6.842705011367798,55.0,10,10
6.850704908370972,54.8125,10,10
6.858705043792725,54.625,10,10
6.866704940795898,54.4375,10,10
6.874705076217651,54.1875,10,10
6.882704973220825,54.0,10,10
6.890705108642578,53.8125,10,10
6.898705005645752,53.6875,10,10
6.906704902648926,53.5,10,10
6.914705038070679,53.3125,10,10
6.9227049350738525,53.1875,10,10
6.9307050704956055,53.0625,10,10
6.938704967498779,52.9375,10,10
6.946705102920532,52.875,10,10
6.954704999923706,52.8125,10,10
6.96270489692688,52.75,10,10
6.970705032348633,52.6875,10,10
6.978704929351807,52.625,10,10
6.98670506477356,52.5,10,10
6.994704961776733,52.375,10,10
7.002705097198486,52.1875,10,10
7.01070499420166,52.0625,10,10
7.018704891204834,51.9375,10,10
7.026705026626587,51.8125,10,10
7.034704923629761,51.6875,10,10
7.042705059051514,51.5625,10,10
7.0507049560546875,51.4375,10,10
7.05870509147644,51.3125,10,10
7.066704988479614,51.125,10,10
7.074704885482788,50.9375,10,10
7.082705020904541,50.6875,10,10
7.090704917907715,50.5625,10,10
7.098706007003784,50.625,10,10
7.106705904006958,51.25,10,10
7.114706039428711,53.0,10,10
7.122705936431885,56.5,10,10
7.130706071853638,62.3125,10,10
7.1387059688568115,70.8125,10,10
7.1467061042785645,81.6875,10,10
7.154706001281738,94.1875,10,10
7.162705898284912,107.125,10,10
7.170706033706665,119.3125,10,10
7.178705930709839,129.9375,10,10
7.186706066131592,138.25,10,10
7.194705963134766,144.0,10,10
7.2027060985565186,146.8125,10,10
7.210705995559692,146.9375,10,10
7.218705892562866,144.625,10,10
7.226706027984619,140.375,10,10
7.234705924987793,134.8125,10,10
7.242706060409546,128.5,10,10
7.25070595741272,122.125,10,10
7.258706092834473,116.0,10,10
7.2667059898376465,110.5,10,10
7.27470588684082,105.75,10,10
7.282706022262573,101.625,10,10
7.290705919265747,98.125,10,10
7.2987060546875,94.9375,10,10
7.306705951690674,92.0,10,10
7.314706087112427,89.125,10,10
7.322705984115601,86.25,10,10
7.330705881118774,83.3125,10,10
7.338706016540527,80.375,10,10
7.346705913543701,77.375,10,10
7.354706048965454,74.375,10,10
7.362705945968628,71.625,10,10
7.370706081390381,69.125,10,10
7.378705978393555,67.125,10,10
7.386706113815308,65.5625,10,10
7.3947060108184814,64.5,10,10
7.402705907821655,63.875,10,10
7.410706043243408,63.6875,10,10
7.418705940246582,63.875,10,10
7.426706075668335,64.3125,10,10
7.434705972671509,64.875,10,10
7.442706108093262,65.6875,10,10
7.4507060050964355,66.5625,10,10
7.458705902099609,67.5625,10,10
7.466706037521362,68.625,10,10
7.474705934524536,69.75,10,10
7.482706069946289,70.875,10,10
7.490705966949463,71.875,10,10
7.498706102371216,72.8125,10,10
7.50670599937439,73.625,10,10
7.5147058963775635,74.1875,10,10
7.522706031799316,74.5625,10,10
7.53070592880249,74.6875,10,10
7.538706064224243,74.625,10,10
7.546705961227417,74.4375,10,10
7.55470609664917,74.0625,10,10
7.562705993652344,73.5625,10,10
7.570705890655518,72.9375,10,10
7.5787060260772705,72.3125,10,10
7.586705923080444,71.625,10,10
7.594706058502197,70.9375,10,10
7.602705955505371,70.1875,10,10
7.610706090927124,69.5,10,10
7.618705987930298,68.75,10,10
7.626705884933472,68.0625,10,10
7.634706020355225,67.3125,10,10
7.642705917358398,66.625,10,10
7.650706052780151,65.875,10,10
7.658705949783325,65.125,10,10
7.666706085205078,64.375,10,10
7.674705982208252,63.6875,10,10
7.682706117630005,63.0,10,10
7.690706014633179,62.3125,10,10
7.6987059116363525,61.625,10,10
7.7067060470581055,61.0,10,10
7.714705944061279,60.4375,10,10
7.722706079483032,59.875,10,10
7.730705976486206,59.3125,10,10
7.738706111907959,58.875,10,10
7.746706008911133,58.375,10,10
7.754705905914307,58.0,10,10
7.76270604133606,57.5625,10,10
7.770705938339233,57.1875,10,10
7.778706073760986,56.8125,10,10
7.78670597076416,56.4375,10,10
7.794706106185913,56.0625,10,10
7.802706003189087,55.75,10,10
7.810705900192261,55.5,10,10
7.818706035614014,55.25,10,10
7.8267059326171875,55.0,10,10
7.83470606803894,54.75,10,10
7.842705965042114,54.5,10,10
7.850706100463867,54.3125,10,10
7.858705997467041,54.125,10,10
7.866705894470215,53.9375,10,10
7.874706029891968,53.75,10,10
7.882705926895142,53.5625,10,10
7.8907060623168945,53.375,10,10
7.898705959320068,53.25,10,10
7.906706094741821,53.0625,10,10
7.914705991744995,52.9375,10,10
7.922705888748169,52.8125,10,10
7.930706024169922,52.75,10,10
7.938705921173096,52.6875,10,10
7.946706056594849,52.625,10,10
7.9547059535980225,52.5625,10,10
7.962706089019775,52.5,10,10
7.970705986022949,52.4375,10,10
7.978705883026123,52.3125,10,10
7.986706018447876,52.1875,10,10
7.99470591545105,52.0,10,10
8.002706050872803,51.875,10,10
8.010705947875977,51.75,10,10
8.01870608329773,51.6875,10,10
8.026705980300903,51.5625,10,10
8.034706115722656,51.4375,10,10
8.04270601272583,51.25,10,10
8.050705909729004,51.0625,10,10
8.058706045150757,50.875,10,10
8.06670594215393,50.6875,10,10
8.074706077575684,50.5625,10,10
8.082705974578857,50.6875,10,10
8.09070611000061,51.375,10,10
8.098706007003784,53.25,10,10
8.106705904006958,57.0,10,10
8.114706039428711,63.1875,10,10
8.122704982757568,72.0,10,10
8.130705118179321,83.0625,10,10
8.138705015182495,95.5,10,10
8.146704912185669,108.25,10,10
8.154705047607422,120.25,10,10
8.162704944610596,130.5625,10,10
8.170705080032349,138.5625,10,10
8.178704977035522,144.0625,10,10
8.186705112457275,146.8125,10,10
8.19470500946045,146.875,10,10
8.202704906463623,144.5625,10,10
8.210705041885376,140.3125,10,10
8.21870493888855,134.6875,10,10
8.226705074310303,128.4375,10,10
8.234704971313477,122.125,10,10
8.24270510673523,116.125,10,10
8.250705003738403,110.6875,10,10
8.258704900741577,105.875,10,10
8.26670503616333,101.6875,10,10
8.274704933166504,97.9375,10,10
8.282705068588257,94.5625,10,10
8.29070496559143,91.375,10,10
8.298705101013184,88.3125,10,10
8.306704998016357,85.3125,10,10
8.314704895019531,82.3125,10,10
8.322705030441284,79.3125,10,10
8.330704927444458,76.3125,10,10
8.338705062866211,73.375,10,10
8.346704959869385,70.6875,10,10
8.354705095291138,68.3125,10,10
8.362704992294312,66.375,10,10
8.370704889297485,64.875,10,10
8.378705978393555,63.9375,10,10
8.386706113815308,63.4375,10,10
8.394706010818481,63.4375,10,10
8.402705907821655,63.6875,10,10
8.410706043243408,64.3125,10,10
8.418705940246582,65.0625,10,10
8.426706075668335,65.9375,10,10
8.434705972671509,66.9375,10,10
8.442706108093262,68.0,10,10
8.450706005096436,69.125,10,10
8.45870590209961,70.25,10,10
8.466706037521362,71.3125,10,10
8.474705934524536,72.375,10,10
8.482706069946289,73.3125,10,10
8.490705966949463,74.0625,10,10
8.498706102371216,74.625,10,10
8.50670599937439,74.875,10,10
8.514705896377563,74.9375,10,10
8.522706031799316,74.8125,10,10
8.53070592880249,74.5,10,10
8.538706064224243,74.0,10,10
8.546705961227417,73.4375,10,10
8.55470609664917,72.8125,10,10
8.562705993652344,72.125,10,10
8.570705890655518,71.4375,10,10
8.57870602607727,70.6875,10,10
8.586705923080444,70.0,10,10
8.594706058502197,69.25,10,10
8.602705955505371,68.5,10,10
8.610706090927124,67.75,10,10
8.618705987930298,67.0,10,10
8.626705884933472,66.3125,10,10
8.634706020355225,65.5625,10,10
8.642705917358398,64.8125,10,10
8.650706052780151,64.125,10,10
8.658705949783325,63.375,10,10
8.666706085205078,62.6875,10,10
8.674705982208252,62.0,10,10
8.682706117630005,61.375,10,10
8.690706014633179,60.75,10,10
8.698705911636353,60.1875,10,10
8.706706047058105,59.6875,10,10
8.71470594406128,59.1875,10,10
8.722706079483032,58.6875,10,10
8.730705976486206,58.25,10,10
8.738706111907959,57.8125,10,10
8.746706008911133,57.4375,10,10
8.754705905914307,57.0625,10,10
8.76270604133606,56.6875,10,10
8.770705938339233,56.3125,10,10
8.778706073760986,56.0,10,10
8.78670597076416,55.75,10,10
8.794706106185913,55.5,10,10
8.802706003189087,55.25,10,10
8.81070590019226,55.0,10,10
8.818706035614014,54.75,10,10
8.826705932617188,54.5,10,10
8.83470606803894,54.25,10,10
8.842705965042114,54.0625,10,10
8.850706100463867,53.8125,10,10
8.858705997467041,53.625,10,10
8.866705894470215,53.4375,10,10
8.874706029891968,53.25,10,10
8.882705926895142,53.0625,10,10
8.890706062316895,52.875,10,10
8.898705959320068,52.75,10,10
8.906706094741821,52.625,10,10
8.914705991744995,52.5625,10,10
8.922705888748169,52.5,10,10
8.930706024169922,52.4375,10,10
8.938705921173096,52.3125,10,10
8.946706056594849,52.25,10,10
8.954705953598022,52.1875,10,10
8.962706089019775,52.0625,10,10
8.97070598602295,52.0,10,10
8.978705883026123,51.875,10,10
8.986706018447876,51.6875,10,10
8.99470591545105,51.5625,10,10
9.002706050872803,51.4375,10,10
9.010705947875977,51.3125,10,10
9.01870608329773,51.25,10,10
9.026705980300903,51.125,10,10
9.034706115722656,51.0625,10,10
9.04270601272583,50.875,10,10
9.050705909729004,50.6875,10,10
9.058706045150757,50.5,10,10
9.06670594215393,50.25,10,10
9.074706077575684,50.125,10,10
9.082705974578857,50.125,10,10
9.09070611000061,50.625,10,10
9.098706007003784,52.0625,10,10
9.106705904006958,55.125,10,10
9.114706039428711,60.5625,10,10
9.122705936431885,68.5625,10,10
9.130706071853638,79.0625,10,10
9.138705968856812,91.3125,10,10
9.146706104278564,104.3125,10,10
9.154706001281738,116.8125,10,10
9.162705898284912,127.875,10,10
9.170706033706665,136.75,10,10
9.178705930709839,143.125,10,10
9.186706066131592,146.8125,10,10
9.194705963134766,147.8125,10,10
9.202706098556519,146.125,10,10
9.210705995559692,142.25,10,10
9.218705892562866,136.8125,10,10
9.22670602798462,130.375,10,10
9.234705924987793,123.8125,10,10
9.242706060409546,117.5,10,10
9.25070595741272,111.875,10,10
9.258706092834473,106.9375,10,10
9.266705989837646,102.75,10,10
9.27470588684082,99.0,10,10
9.282706022262573,95.5625,10,10
9.290705919265747,92.375,10,10
9.2987060546875,89.3125,10,10
9.306705951690674,86.25,10,10
9.314706087112427,83.3125,10,10
9.3227059841156,80.375,10,10
9.330705881118774,77.4375,10,10
9.338706016540527,74.625,10,10
9.346705913543701,71.9375,10,10
9.354706048965454,69.4375,10,10
9.362705945968628,67.3125,10,10
9.37070608139038,65.625,10,10
9.378705978393555,64.4375,10,10
9.386706113815308,63.6875,10,10
9.394706010818481,63.4375,10,10
9.402705907821655,63.5,10,10
9.410706043243408,63.875,10,10
9.418705940246582,64.5,10,10
9.426706075668335,65.3125,10,10
9.434705972671509,66.25,10,10
9.442706108093262,67.3125,10,10
9.450706005096436,68.375,10,10
9.45870590209961,69.5625,10,10
9.466706037521362,70.6875,10,10
9.474705934524536,71.75,10,10
9.482706069946289,72.75,10,10
9.490705966949463,73.625,10,10
9.498706102371216,74.3125,10,10
9.50670599937439,74.8125,10,10
9.514705896377563,75.125,10,10
9.522706031799316,75.1875,10,10
9.53070592880249,75.0,10,10
9.538706064224243,74.6875,10,10
9.546705961227417,74.1875,10,10
9.55470609664917,73.5625,10,10
9.562705993652344,72.9375,10,10
9.570705890655518,72.25,10,10
9.57870602607727,71.5,10,10
9.586705923080444,70.8125,10,10
9.594706058502197,70.125,10,10
9.602705955505371,69.4375,10,10
9.610706090927124,68.6875,10,10
9.618705987930298,67.9375,10,10
9.626705884933472,67.1875,10,10
9.634706020355225,66.4375,10,10
9.642705917358398,65.625,10,10
9.650706052780151,64.875,10,10
9.658704996109009,64.125,10,10
9.666704893112183,63.4375,10,10
9.674705028533936,62.75,10,10
9.68270492553711,62.125,10,10
9.690705060958862,61.5,10,10
9.698704957962036,60.9375,10,10
9.706705093383789,60.4375,10,10
9.714704990386963,59.9375,10,10
9.722704887390137,59.4375,10,10
9.73070502281189,59.0,10,10
9.738704919815063,58.5625,10,10
9.746705055236816,58.1875,10,10
9.75470495223999,57.75,10,10
9.762705087661743,57.3125,10,10
9.770704984664917,56.9375,10,10
9.77870488166809,56.625,10,10
9.786705017089844,56.3125,10,10
9.794704914093018,56.0625,10,10
9.80270504951477,55.8125,10,10
9.810704946517944,55.5625,10,10
9.818705081939697,55.375,10,10
9.826704978942871,55.1875,10,10
9.834705114364624,55.0,10,10
9.842705011367798,54.8125,10,10
9.850704908370972,54.625,10,10
9.858705043792725,54.5,10,10
9.866704940795898,54.3125,10,10
9.874705076217651,54.1875,10,10
9.882704973220825,54.0625,10,10
9.890705108642578,53.875,10,10
9.898705005645752,53.75,10,10
9.906704902648926,53.625,10,10
9.914705991744995,53.5625,10,10
9.922705888748169,53.5,10,10
9.930706024169922,53.375,10,10
9.938705921173096,53.3125,10,10
9.946706056594849,53.1875,10,10
9.954705953598022,53.0625,10,10
9.962706089019775,52.9375,10,10
9.97070598602295,52.8125,10,10
9.978705883026123,52.75,10,10
9.986706018447876,52.625,10,10
9.99470591545105,52.5,10,10
10.002706050872803,52.375,10,10
10.010705947875977,52.25,10,10
10.01870608329773,52.0625,10,10
10.026705980300903,51.8125,10,10
10.034706115722656,51.625,10,10
10.04270601272583,51.4375,10,10
10.050705909729004,51.3125,10,10
10.058706045150757,51.5,10,10
10.06670594215393,52.375,10,10
10.074706077575684,54.4375,10,10
10.082705974578857,58.375,10,10
10.09070611000061,64.8125,10,10
10.098706007003784,73.9375,10,10
10.106705904006958,85.25,10,10
10.114706039428711,97.9375,10,10
10.122705936431885,110.9375,10,10
10.130706071853638,122.875,10,10
10.138705968856812,133.0625,10,10
10.146706104278564,140.8125,10,10
10.154706001281738,145.8125,10,10
10.162705898284912,148.0,10,10
10.170706033706665,147.5625,10,10
10.178705930709839,144.75,10,10
10.186706066131592,140.25,10,10
10.194705963134766,134.625,10,10
10.202706098556519,128.375,10,10
10.210705995559692,122.1875,10,10
10.218705892562866,116.375,10,10
10.22670602798462,111.1875,10,10
10.234705924987793,106.6875,10,10
10.242706060409546,102.75,10,10
10.25070595741272,99.25,10,10
10.258706092834473,96.125,10,10
10.266705989837646,93.1875,10,10
10.27470588684082,90.3125,10,10
10.282706022262573,87.5,10,10
10.290705919265747,84.6875,10,10
10.2987060546875,81.875,10,10
10.306705951690674,79.0,10,10
10.314706087112427,76.25,10,10
10.3227059841156,73.5625,10,10
10.330705881118774,71.0625,10,10
10.338706016540527,68.9375,10,10
10.346705913543701,67.25,10,10
10.354706048965454,66.0,10,10
10.362705945968628,65.3125,10,10
10.37070608139038,65.0,10,10
10.378705978393555,65.125,10,10
10.386706113815308,65.5,10,10
10.394706010818481,66.1875,10,10
10.402705907821655,67.0,10,10
10.410706043243408,68.0,10,10
10.418705940246582,69.0625,10,10
10.426706075668335,70.25,10,10
10.434705972671509,71.4375,10,10
10.442706108093262,72.5625,10,10
10.450706005096436,73.625,10,10
10.45870590209961,74.5625,10,10
10.466706037521362,75.3125,10,10
10.474705934524536,75.9375,10,10
10.482706069946289,76.3125,10,10
10.490705966949463,76.375,10,10
10.498706102371216,76.3125,10,10
10.50670599937439,76.0,10,10
10.514705896377563,75.5625,10,10
10.522706031799316,74.9375,10,10
10.53070592880249,74.25,10,10
10.538706064224243,73.5,10,10
10.546705961227417,72.75,10,10
10.55470609664917,72.0,10,10
10.562705993652344,71.1875,10,10
10.570705890655518,70.4375,10,10
10.57870602607727,69.6875,10,10
10.586705923080444,69.0,10,10
10.594706058502197,68.25,10,10
10.602705955505371,67.5,10,10
10.610706090927124,66.75,10,10
10.618705987930298,66.0625,10,10
10.626705884933472,65.375,10,10
10.634706020355225,64.6875,10,10
10.642705917358398,64.0,10,10
10.650706052780151,63.3125,10,10
10.658705949783325,62.6875,10,10
10.666706085205078,62.0625,10,10
10.674705982208252,61.4375,10,10
10.682706117630005,60.9375,10,10
10.690706014633179,60.375,10,10
10.698705911636353,59.9375,10,10
10.706706047058105,59.4375,10,10
10.71470594406128,59.0,10,10
10.722706079483032,58.625,10,10
10.730705976486206,58.3125,10,10
10.738706111907959,57.9375,10,10
10.746706008911133,57.625,10,10
10.754705905914307,57.3125,10,10
10.76270604133606,57.0625,10,10
10.770705938339233,56.8125,10,10
10.778706073760986,56.5,10,10
10.78670597076416,56.25,10,10
10.794706106185913,56.0,10,10
10.802706003189087,55.75,10,10
10.81070590019226,55.5625,10,10
10.818706035614014,55.375,10,10
10.826705932617188,55.1875,10,10
10.83470606803894,55.0625,10,10
10.842705965042114,54.875,10,10
10.850706100463867,54.6875,10,10
10.858705997467041,54.5625,10,10
10.866705894470215,54.375,10,10
10.874706029891968,54.25,10,10
10.882705926895142,54.125,10,10
10.890706062316895,54.0625,10,10
10.898705959320068,54.0,10,10
10.906706094741821,53.9375,10,10
10.914705991744995,53.875,10,10
10.922705888748169,53.75,10,10
10.930706024169922,53.625,10,10
10.938705921173096,53.5,10,10
10.946706056594849,53.375,10,10
10.954705953598022,53.25,10,10
10.962706089019775,53.125,10,10
10.97070598602295,52.9375,10,10
10.978705883026123,52.8125,10,10
10.986706018447876,52.6875,10,10
10.99470591545105,52.5,10,10
11.002706050872803,52.25,10,10
11.010705947875977,52.0625,10,10
11.01870608329773,51.9375,10,10
11.026705980300903,51.875,10,10
11.034706115722656,52.1875,10,10
11.04270601272583,53.3125,10,10
11.050705909729004,55.8125,10,10
11.058706045150757,60.4375,10,10
11.06670594215393,67.6875,10,10
11.074706077575684,77.5625,10,10
11.082705974578857,89.4375,10,10
11.09070611000061,102.5,10,10
11.098706007003784,115.4375,10,10
11.106705904006958,127.125,10,10
11.114706039428711,136.8125,10,10
11.122705936431885,144.0,10,10
11.130706071853638,148.3125,10,10
11.138705968856812,149.6875,10,10
11.146706104278564,148.5,10,10
11.154706001281738,145.0625,10,10
11.162705898284912,140.0,10,10
11.170706033706665,134.0,10,10
11.178705930709839,127.5625,10,10
11.186706066131592,121.25,10,10
11.19470500946045,115.4375,10,10
11.202704906463623,110.3125,10,10
11.210705041885376,105.875,10,10
11.21870493888855,102.0,10,10
11.226705074310303,98.5625,10,10
11.234704971313477,95.4375,10,10
11.24270510673523,92.5625,10,10
11.250705003738403,89.8125,10,10
11.258704900741577,87.125,10,10
11.26670503616333,84.375,10,10
11.274704933166504,81.625,10,10
11.282705068588257,78.8125,10,10
11.29070496559143,76.0625,10,10
11.298705101013184,73.4375,10,10
11.306704998016357,71.0625,10,10
11.314704895019531,69.0625,10,10
11.322705030441284,67.4375,10,10
11.330704927444458,66.3125,10,10
11.338705062866211,65.625,10,10
11.346704959869385,65.375,10,10
11.354705095291138,65.5,10,10
11.362704992294312,65.9375,10,10
11.370704889297485,66.5625,10,10
11.378705024719238,67.4375,10,10
11.386704921722412,68.4375,10,10
11.394705057144165,69.5,10,10
11.402704954147339,70.625,10,10
11.410705089569092,71.75,10,10
11.418704986572266,72.875,10,10
11.42670488357544,73.875,10,10
11.434705018997192,74.75,10,10
11.442704916000366,75.5,10,10
11.450706005096436,75.9375,10,10
11.45870590209961,76.25,10,10
11.466706037521362,76.3125,10,10
11.474705934524536,76.125,10,10
11.482706069946289,75.8125,10,10
11.490705966949463,75.25,10,10
11.498706102371216,74.625,10,10
11.50670599937439,73.9375,10,10
11.514705896377563,73.1875,10,10
11.522706031799316,72.4375,10,10
11.53070592880249,71.6875,10,10
11.538706064224243,70.9375,10,10
11.546705961227417,70.1875,10,10
11.55470609664917,69.4375,10,10
11.562705993652344,68.6875,10,10
11.570705890655518,67.9375,10,10
11.57870602607727,67.125,10,10
11.586705923080444,66.375,10,10
11.594706058502197,65.625,10,10
11.602705955505371,64.875,10,10
11.610706090927124,64.125,10,10
11.618705987930298,63.5,10,10
11.626705884933472,62.8125,10,10
11.634706020355225,62.1875,10,10
11.642705917358398,61.5625,10,10
11.650706052780151,61.0,10,10
11.658705949783325,60.4375,10,10
11.666706085205078,59.875,10,10
11.674705982208252,59.4375,10,10
11.682706117630005,59.0,10,10
11.690706014633179,58.5625,10,10
11.698705911636353,58.125,10,10
11.706706047058105,57.6875,10,10
11.71470594406128,57.3125,10,10
11.722706079483032,57.0,10,10
11.730705976486206,56.75,10,10
11.738706111907959,56.5,10,10
11.746706008911133,56.25,10,10
11.754705905914307,56.0,10,10
11.76270604133606,55.75,10,10
11.770705938339233,55.5,10,10
11.778706073760986,55.25,10,10
11.78670597076416,55.0,10,10
11.794706106185913,54.8125,10,10
11.802706003189087,54.625,10,10
11.81070590019226,54.4375,10,10
11.818706035614014,54.25,10,10
11.826705932617188,54.0625,10,10
11.83470606803894,53.9375,10,10
11.842705965042114,53.8125,10,10
11.850706100463867,53.6875,10,10
11.858705997467041,53.625,10,10
11.866705894470215,53.5,10,10
11.874706029891968,53.4375,10,10
11.882705926895142,53.3125,10,10
11.890706062316895,53.1875,10,10
11.898705959320068,53.0625,10,10
11.906706094741821,52.9375,10,10
11.914705991744995,52.8125,10,10
11.922705888748169,52.6875,10,10
11.930706024169922,52.5625,10,10
11.938705921173096,52.375,10,10
11.946706056594849,52.25,10,10
11.954705953598022,52.125,10,10
11.962706089019775,52.0,10,10
11.97070598602295,51.875,10,10
11.978705883026123,51.6875,10,10
11.986706018447876,51.5,10,10
11.99470591545105,51.3125,10,10
12.002706050872803,51.125,10,10
12.010705947875977,51.0625,10,10
12.01870608329773,51.375,10,10
12.026705980300903,52.4375,10,10
12.034706115722656,55.0,10,10
12.04270601272583,59.6875,10,10
12.050705909729004,66.9375,10,10
12.058706045150757,76.8125,10,10
12.06670594215393,88.8125,10,10
12.074706077575684,101.75,10,10
12.082705974578857,114.625,10,10
12.09070611000061,126.25,10,10
12.098706007003784,135.8125,10,10
12.106705904006958,142.875,10,10
12.114706039428711,147.125,10,10
12.122705936431885,148.5625,10,10
12.130706071853638,147.375,10,10
12.138705968856812,143.9375,10,10
12.146706104278564,138.8125,10,10
12.154706001281738,132.6875,10,10
12.162705898284912,126.25,10,10
12.170706033706665,120.0625,10,10
12.178705930709839,114.375,10,10
12.186706066131592,109.375,10,10
12.194705963134766,105.125,10,10
12.202706098556519,101.4375,10,10
12.210705995559692,98.125,10,10
12.218705892562866,95.0,10,10
12.22670602798462,92.0,10,10
12.234705924987793,89.0,10,10
12.242706060409546,86.0,10,10
12.25070595741272,82.9375,10,10
12.258706092834473,79.9375,10,10
12.266705989837646,76.9375,10,10
12.27470588684082,74.0,10,10
12.282706022262573,71.375,10,10
12.290705919265747,69.0625,10,10
12.2987060546875,67.125,10,10
12.306705951690674,65.625,10,10
12.314706087112427,64.6875,10,10
12.3227059841156,64.1875,10,10
12.330705881118774,64.125,10,10
12.338706016540527,64.375,10,10
12.346705913543701,64.9375,10,10
12.354706048965454,65.6875,10,10
12.362705945968628,66.625,10,10
12.37070608139038,67.6875,10,10
12.378705978393555,68.75,10,10
12.386706113815308,69.9375,10,10
12.394706010818481,71.125,10,10
12.402705907821655,72.25,10,10
12.410706043243408,73.3125,10,10
12.418705940246582,74.1875,10,10
12.426706075668335,74.875,10,10
12.434705972671509,75.375,10,10
12.442706108093262,75.625,10,10
12.450706005096436,75.625,10,10
12.45870590209961,75.4375,10,10
12.466706037521362,75.125,10,10
12.47470498085022,74.5625,10,10
12.482705116271973,73.9375,10,10
12.490705013275146,73.1875,10,10
12.49870491027832,72.4375,10,10
12.506705045700073,71.625,10,10
12.514704942703247,70.875,10,10
12.522705078125,70.0625,10,10
12.530704975128174,69.3125,10,10
12.538705110549927,68.5625,10,10
12.5467050075531,67.8125,10,10
12.554704904556274,67.125,10,10
12.562705039978027,66.375,10,10
12.570704936981201,65.625,10,10
12.578705072402954,64.9375,10,10
12.586704969406128,64.25,10,10
12.59470510482788,63.5,10,10
12.602705001831055,62.875,10,10
12.610704898834229,62.1875,10,10
12.618705034255981,61.5625,10,10
12.626704931259155,61.0,10,10
12.634705066680908,60.4375,10,10
12.642704963684082,59.875,10,10
12.650705099105835,59.375,10,10
12.658704996109009,58.875,10,10
12.666704893112183,58.4375,10,10
12.674705028533936,58.0,10,10
12.68270492553711,57.5625,10,10
12.690705060958862,57.1875,10,10
12.698704957962036,56.8125,10,10
12.706705093383789,56.5,10,10
12.714704990386963,56.1875,10,10
12.722704887390137,55.875,10,10
12.73070502281189,55.5625,10,10
12.738704919815063,55.375,10,10
12.746705055236816,55.125,10,10
12.75470495223999,54.9375,10,10
12.762705087661743,54.75,10,10
12.770704984664917,54.5,10,10
12.77870488166809,54.3125,10,10
12.786705017089844,54.125,10,10
12.794704914093018,53.875,10,10
12.80270504951477,53.6875,10,10
12.810704946517944,53.5,10,10
12.818705081939697,53.375,10,10
12.826704978942871,53.25,10,10
12.834705114364624,53.1875,10,10
12.842705011367798,53.0625,10,10
12.850704908370972,53.0,10,10
12.858705043792725,52.9375,10,10
12.866704940795898,52.875,10,10
12.874705076217651,52.8125,10,10
12.882704973220825,52.6875,10,10
12.890705108642578,52.5625,10,10
12.898705005645752,52.4375,10,10
12.906704902648926,52.25,10,10
12.914705038070679,52.125,10,10
12.922704935073853,51.9375,10,10
12.930705070495605,51.8125,10,10
12.93870496749878,51.6875,10,10
12.946705102920532,51.625,10,10
12.954704999923706,51.4375,10,10
12.96270489692688,51.25,10,10
12.970705032348633,51.125,10,10
12.978704929351807,50.9375,10,10
12.986706018447876,50.75,10,10
12.99470591545105,50.8125,10,10
13.002706050872803,51.25,10,10
13.010705947875977,52.5625,10,10
13.01870608329773,55.625,10,10
13.026705980300903,60.875,10,10
13.034706115722656,68.875,10,10
13.04270601272583,79.25,10,10
13.050705909729004,91.4375,10,10
13.058706045150757,104.4375,10,10
13.06670594215393,117.0,10,10
13.074706077575684,128.125,10,10
13.082705974578857,137.0,10,10
13.09070611000061,143.25,10,10
13.098706007003784,146.75,10,10
13.106705904006958,147.5,10,10
13.114706039428711,145.6875,10,10
13.122705936431885,141.75,10,10
13.130706071853638,136.3125,10,10
13.138705968856812,130.0625,10,10
13.146706104278564,123.5,10,10
13.154706001281738,117.25,10,10
13.162705898284912,111.5625,10,10
13.170706033706665,106.625,10,10
13.178705930709839,102.3125,10,10
13.186706066131592,98.5625,10,10
13.194705963134766,95.1875,10,10
13.202706098556519,92.0625,10,10
13.210705995559692,89.0625,10,10
13.218705892562866,86.0625,10,10
13.22670602798462,83.125,10,10
13.234705924987793,80.0625,10,10
13.242706060409546,77.0,10,10
13.25070595741272,74.0625,10,10
13.258706092834473,71.25,10,10
13.266705989837646,68.6875,10,10
13.27470588684082,66.5625,10,10
13.282706022262573,64.9375,10,10
13.290705919265747,63.75,10,10
13.2987060546875,63.125,10,10
13.306705951690674,63.0,10,10
13.314706087112427,63.1875,10,10
13.3227059841156,63.6875,10,10
